time [s];steps;f [Hz];FRCE [MW];aFRR FRCE (open loop) [MW];FCR P [MW];aFRR P [MW];mFRR P [MW];SB P [MW];P gen [MW];P gen schedule [MW];insufficient pos. aFRR;insufficient neg. aFRR;insufficient pos. mFRR;insufficient neg. mFRR;AEP [EUR/MWh]
1929;;49.99995699;0;0.064930312;0.064721598;0.5078027881069058;0;0;0;;False;False;False;False;29.999999999999996
1930;;49.99995712921294;0;0.064721598;0.064513555;0.5061704903974981;0;0;0;;False;False;False;False;30
1931;;49.99995726701818;0;0.064513555;0.064306181;0.5045434395976494;0;0;0;;False;False;False;False;30
1932;;49.99995740438046;0;0.064306181;0.064099473;0.5029216188430433;0;0;0;;False;False;False;False;30
1933;;49.99995754;0;0.064099473;0.063893429;0.5013050113215819;0;0;0;;False;False;False;False;29.999999999999996
1934;;49.999957677781815;0;0.063893429;0.063688048;0.49969360027577336;0;0;0;;False;False;False;False;30
1935;;49.99995781382372;0;0.063688048;0.063483327;0.4980873690012354;0;0;0;;False;False;False;False;29.999999999999996
1936;;49.99995794942833;0;0.063483327;0.063279264;0.49648630084880363;0;0;0;;False;False;False;False;29.999999999999996
1937;;49.99995808459705;0;0.063279264;0.063075858;0.494890379;0;0;0;;False;False;False;False;29.999999999999996
1938;;49.999958219331276;0;0.063075858;0.062873104;0.49329958757714387;0;0;0;;False;False;False;False;29.999999999999996
1939;;49.99995835363241;0;0.062873104;0.062671003;0.4917139094240744;0;0;0;;False;False;False;False;30
1940;;49.999958487501836;0;0.062671003;0.062469551;0.4901333283260433;0;0;0;;False;False;False;False;30
1941;;49.99995862094095;0;0.062469551;0.062268747;0.48855782789949426;0;0;0;;False;False;False;False;30
1942;;49.99995875395114;0;0.062268747;0.062068589;0.48698739181283507;0;0;0;;False;False;False;False;30
1943;;49.999958886533776;0;0.062068589;0.061869073;0.48542200378635136;0;0;0;;False;False;False;False;30
1944;;49.999959018690234;0;0.061869073;0.061670199;0.4838616475930947;0;0;0;;False;False;False;False;30
1945;;49.99995915042188;0;0.061670199;0.061471964649228994;0.48230630705971433;0;0;0;;False;False;False;False;30
1946;;49.999959281730085;0;0.061471964649228994;0.061274367180175204;0.48075596606298515;0;0;0;;False;False;False;False;30
1947;;49.99995941261621;0;0.061274367180175204;0.061077405;0.4792106085331661;0;0;0;;False;False;False;False;30
1948;;49.99995954308161;0;0.061077405;0.060881076;0.4776702184502811;0;0;0;;False;False;False;False;30
1949;;49.999959673127634;0;0.060881076;0.060685378;0.47613477984750324;0;0;0;;False;False;False;False;30
1950;;49.99995980275564;0;0.060685378;0.060490309;0.4746042768074343;0;0;0;;False;False;False;False;30
1951;;49.99995993196696;0;0.060490309;0.060295867;0.4730786934665775;0;0;0;;False;False;False;False;30
1952;;49.999960060762945;0;0.060295867;0.06010205;0.4715580140093761;0;0;0;;False;False;False;False;30
1953;;49.99996018914492;0;0.06010205;0.059908856;0.4700422226739558;0;0;0;;False;False;False;False;30
1954;;49.99996031711422;0;0.059908856;0.059716282617472416;0.46853130374712704;0;0;0;;False;False;False;False;30
1955;;49.999960444672176;0;0.059716282617472416;0.059524328666071824;0.4670252415668114;0;0;0;;False;False;False;False;30
1956;;49.999960571820104;0;0.059524328666071824;0.059332992;0.4655240205216421;0;0;0;;False;False;False;False;30
1957;;49.99996069855932;0;0.059332992;0.059142269844159046;0.4640276250497558;0;0;0;;False;False;False;False;30
1958;;49.99996082489114;0;0.059142269844159046;0.058952161019476534;0.46253603963980017;0;0;0;;False;False;False;False;30
1959;;49.99996095081688;0;0.058952161019476534;0.058762663289968486;0.46104924883067566;0;0;0;;False;False;False;False;30
1960;;49.99996107633783;0;0.058762663289968486;0.058573775;0.4595672372103152;0;0;0;;False;False;False;False;30
1961;;49.999961201455314;0;0.058573775;0.058385493250767695;0.458089989;0;0;0;;False;False;False;False;30
1962;;49.99996132617061;0;0.058385493250767695;0.058197817;0.4566174901343851;0;0;0;;False;False;False;False;30
1963;;49.99996145048502;0;0.058197817;0.058010744;0.45514972410184495;0;0;0;;False;False;False;False;30
1964;;49.999961574399826;0;0.058010744;0.057824272;0.4536866761039332;0;0;0;;False;False;False;False;30
1965;;49.99996169791632;0;0.057824272;0.0576384;0.4522283309758065;0;0;0;;False;False;False;False;30
1966;;49.999961821035775;0;0.0576384;0.057453126;0.4507746735985674;0;0;0;;False;False;False;False;30
1967;;49.99996194375947;0;0.057453126;0.057268446;0.44932568890475094;0;0;0;;False;False;False;False;30
1968;;49.999962066088685;0;0.057268446;0.057084361;0.4478813618744478;0;0;0;;False;False;False;False;30
1969;;49.999962188024675;0;0.057084361;0.056900867;0.4464416775354941;0;0;0;;False;False;False;False;30
1970;;49.99996230956871;0;0.056900867;0.056717963;0.4450066209643485;0;0;0;;False;False;False;False;30
1971;;49.99996243072205;0;0.056717963;0.056535647;0.44357617728585513;0;0;0;;False;False;False;False;30
1972;;49.99996255148595;0;0.056535647;0.056353916924933856;0.4421503316720281;0;0;0;;False;False;False;False;30
1973;;49.99996267186167;0;0.056353916924933856;0.056172771;0.4407290693419823;0;0;0;;False;False;False;False;30
1974;;49.99996279185044;0;0.056172771;0.055992207;0.439312376;0;0;0;;False;False;False;False;30
1975;;49.99996291145352;0;0.055992207;0.055812224;0.43790023565159286;0;0;0;;False;False;False;False;30
1976;;49.99996303067215;0;0.055812224;0.05563282;0.4364926349676286;0;0;0;;False;False;False;False;30
1977;;49.99996314950755;0;0.05563282;0.055453992;0.4350895589209741;0;0;0;;False;False;False;False;30
1978;;49.999963267960965;0;0.055453992;0.055275739;0.43369099296693703;0;0;0;;False;False;False;False;30
1979;;49.99996338603362;0;0.055275739;0.055098059;0.43229692260917335;0;0;0;;False;False;False;False;30
1980;;49.99996350372674;0;0.055098059;0.05492095;0.4309073333961237;0;0;0;;False;False;False;False;30
1981;;49.99996362104154;0;0.05492095;0.05474441;0.4295222109233151;0;0;0;;False;False;False;False;30
1982;;49.999963737979236;0;0.05474441;0.054568438;0.4281415408329897;0;0;0;;False;False;False;False;30
1983;;49.99996385454105;0;0.054568438;0.054393031;0.42676530881399705;0;0;0;;False;False;False;False;30
1984;;49.99996397072818;0;0.054393031;0.054218188;0.42539350059948633;0;0;0;;False;False;False;False;30
1985;;49.99996408654184;0;0.054218188;0.054043908;0.42402610196908713;0;0;0;;False;False;False;False;30
1986;;49.99996420198322;0;0.054043908;0.053870187;0.4226630987496396;0;0;0;;False;False;False;False;30
1987;;49.999964317053525;0;0.053870187;0.053697025;0.42130447681175776;0;0;0;;False;False;False;False;30
1988;;49.999964431753945;0;0.053697025;0.05352442;0.41995022207212296;0;0;0;;False;False;False;False;30
1989;;49.999964546085664;0;0.05352442;0.053352369082659834;0.4186003204920304;0;0;0;;False;False;False;False;30
1990;;49.999964660049876;0;0.053352369082659834;0.053180872;0.41725475807952717;0;0;0;;False;False;False;False;30
1991;;49.999964773647754;0;0.053180872;0.053009925185421025;0.4159135208869269;0;0;0;;False;False;False;False;29.999999999999996
1992;;49.99996488688048;0;0.053009925185421025;0.052839528;0.41457659500978916;0;0;0;;False;False;False;False;29.999999999999996
1993;;49.999964999749224;0;0.052839528;0.052669679;0.4132439665911522;0;0;0;;False;False;False;False;30
1994;;49.99996511225516;0;0.052669679;0.052500376;0.4119156218167077;0;0;0;;False;False;False;False;30
1995;;49.99996522439946;0;0.052500376;0.052331617258261076;0.41059154691614763;0;0;0;;False;False;False;False;30
1996;;49.99996533618327;0;0.052331617258261076;0.052163401;0.4092717281650303;0;0;0;;False;False;False;False;30
1997;;49.999965447607764;0;0.052163401;0.051995725;0.4079561518812381;0;0;0;;False;False;False;False;30
1998;;49.99996555867409;0;0.051995725;0.051828588;0.40664480442946116;0;0;0;;False;False;False;False;30
1999;;49.99996566938341;0;0.051828588;0.051661989;0.40533767221526285;0;0;0;;False;False;False;False;29.999999999999996
2000;;49.999965779736854;0;0.051661989;0.051495925;0.4040347416886742;0;0;0;;False;False;False;False;29.999999999999996
2001;;49.99996588973558;0;0.051495925;0.051330395;0.40273599934370624;0;0;0;;False;False;False;False;29.999999999999996
2002;;49.99996599938071;0;0.051330395;0.051165397;0.4014414317182646;0;0;0;;False;False;False;False;29.999999999999996
2003;;49.999966108673405;0;0.051165397;0.051000929;0.40015102539293773;0;0;0;;False;False;False;False;29.999999999999996
2004;;49.999966217614784;0;0.051000929;0.05083699;0.3988647669920322;0;0;0;;False;False;False;False;30
2005;;49.99996632620598;0;0.05083699;0.050673578;0.3975826431811646;0;0;0;;False;False;False;False;30
2006;;49.99996643444811;0;0.050673578;0.050510691;0.39630464067055104;0;0;0;;False;False;False;False;29.999999999999996
2007;;49.99996654234231;0;0.050510691;0.050348328;0.39503074621241746;0;0;0;;False;False;False;False;29.999999999999996
2008;;49.999966649889686;0;0.050348328;0.050186486539871566;0.3937609466021725;0;0;0;;False;False;False;False;29.999999999999996
2009;;49.99996675709136;0;0.050186486539871566;0.050025165;0.39249522867707526;0;0;0;;False;False;False;False;29.999999999999993
2010;;49.99996686394844;0;0.050025165;0.049864363;0.3912335793161986;0;0;0;;False;False;False;False;29.999999999999993
2011;;49.99996697046203;0;0.049864363;0.049704077;0.3899759854424396;0;0;0;;False;False;False;False;29.999999999999993
2012;;49.99996707663325;0;0.049704077;0.049544307;0.3887224340189712;0;0;0;;False;False;False;False;29.999999999999993
2013;;49.99996718246318;0;0.049544307;0.04938505;0.3874729120515604;0;0;0;;False;False;False;False;29.999999999999996
2014;;49.999967287952934;0;0.04938505;0.049226305;0.38622740658821336;0;0;0;;False;False;False;False;29.999999999999993
2015;;49.999967393103596;0;0.049226305;0.049068070598679014;0.38498590471799676;0;0;0;;False;False;False;False;29.99999999999999
2016;;49.99996749791626;0;0.049068070598679014;0.048910345;0.383748394;0;0;0;;False;False;False;False;29.99999999999999
2017;;49.99996760239201;0;0.048910345;0.048753126;0.3825148603202953;0;0;0;;False;False;False;False;29.99999999999999
2018;;49.99996770653193;0;0.048753126;0.048596412;0.3812852921785018;0;0;0;;False;False;False;False;29.99999999999999
2019;;49.999967810337104;0;0.048596412;0.048440202100152874;0.38005967639999705;0;0;0;;False;False;False;False;29.99999999999999
2020;;49.99996791;0;0.048440202100152874;0.048284494344130735;0.3788380002806196;0;0;0;;False;False;False;False;29.999999999999993
2021;;49.999968016947484;0;0.048284494344130735;0.048129287;0.37762025115648246;0;0;0;;False;False;False;False;29.999999999999993
2022;;49.99996811975484;0;0.048129287;0.047974579;0.37640641640501427;0;0;0;;False;False;False;False;29.999999999999993
2023;;49.99996822223173;0;0.047974579;0.047820367740314396;0.37519648344364753;0;0;0;;False;False;False;False;29.999999999999996
2024;;49.99996832437922;0;0.047820367740314396;0.047666652;0.37399043972978707;0;0;0;;False;False;False;False;30
2025;;49.99996842619836;0;0.047666652;0.047513431;0.3727882727617404;0;0;0;;False;False;False;False;30
2026;;49.99996852769021;0;0.047513431;0.047360702;0.37158997007741856;0;0;0;;False;False;False;False;30
2027;;49.99996862885582;0;0.047360702;0.047208465;0.37039551925647907;0;0;0;;False;False;False;False;30
2028;;49.999968729696235;0;0.047208465;0.047056716;0.369204908;0;0;0;;False;False;False;False;30
2029;;49.99996883021251;0;0.047056716;0.046905456;0.36801812371667186;0;0;0;;False;False;False;False;30
2030;;49.999968930405686;0;0.046905456;0.046754681;0.3668351543547202;0;0;0;;False;False;False;False;30
2031;;49.999969030276795;0;0.046754681;0.046604391;0.3656559875673773;0;0;0;;False;False;False;False;30
2032;;49.99996912982687;0;0.046604391;0.046454585;0.3644806111312186;0;0;0;;False;False;False;False;30
2033;;49.99996922905696;0;0.046454585;0.04630526;0.3633090128636889;0;0;0;;False;False;False;False;30
2034;;49.999969327968074;0;0.04630526;0.046156414562403825;0.3621411806196893;0;0;0;;False;False;False;False;30
2035;;49.99996942656124;0;0.046156414562403825;0.046008047888790315;0.3609771022928063;0;0;0;;False;False;False;False;29.999999999999996
2036;;49.999969524837496;0;0.046008047888790315;0.045860158;0.3598167658172106;0;0;0;;False;False;False;False;29.999999999999996
2037;;49.99996962279784;0;0.045860158;0.045712743755643714;0.3586601591652201;0;0;0;;False;False;False;False;29.999999999999993
2038;;49.99996972;0;0.045712743755643714;0.045565803237224145;0.3575072703462986;0;0;0;;False;False;False;False;29.999999999999996
2039;;49.99996981777489;0;0.045565803237224145;0.045419335044982745;0.3563580874113115;0;0;0;;False;False;False;False;30
2040;;49.99996991479361;0;0.045419335044982745;0.045273338;0.3552125984466352;0;0;0;;False;False;False;False;30
2041;;49.99997001150047;0;0.045273338;0.04512781;0.3540707915788559;0;0;0;;False;False;False;False;30
2042;;49.99997010789647;0;0.04512781;0.044982749;0.3529326549720589;0;0;0;;False;False;False;False;30
2043;;49.99997020398262;0;0.044982749;0.044838155289994575;0.3517981768279444;0;0;0;;False;False;False;False;30
2044;;49.9999703;0;0.044838155289994575;0.044694026;0.3506673453878401;0;0;0;;False;False;False;False;30
2045;;49.99997039522931;0;0.044694026;0.04455036;0.349540149;0;0;0;;False;False;False;False;30
2046;;49.999970490391846;0;0.04455036;0.044407156;0.34841657576567747;0;0;0;;False;False;False;False;30
2047;;49.999970585248484;0;0.044407156;0.044264412;0.3472966142533671;0;0;0;;False;False;False;False;30
2048;;49.999970679800214;0;0.044264412;0.044122127;0.34618025278101006;0;0;0;;False;False;False;False;30
2049;;49.999970774048016;0;0.044122127;0.043980299679446944;0.34506747977747415;0;0;0;;False;False;False;False;30
2050;;49.999970867992864;0;0.043980299679446944;0.043838928;0.3439582837071184;0;0;0;;False;False;False;False;30
2051;;49.99997096163573;0;0.043838928;0.043698011;0.34285265307212753;0;0;0;;False;False;False;False;30
2052;;49.999971054977586;0;0.043698011;0.043557546;0.34175057641217443;0;0;0;;False;False;False;False;30
2053;;49.99997115;0;0.043557546;0.043417534;0.34065204230325874;0;0;0;;False;False;False;False;30
2054;;49.999971240762136;0;0.043417534;0.043277971;0.33955703935876264;0;0;0;;False;False;False;False;30
2055;;49.99997133320676;0;0.043277971;0.043138857;0.33846555622706603;0;0;0;;False;False;False;False;30
2056;;49.999971425354225;0;0.043138857;0.04300019;0.33737758159377207;0;0;0;;False;False;False;False;30
2057;;49.999971517205495;0;0.04300019;0.042861969;0.3362931041813827;0;0;0;;False;False;False;False;30
2058;;49.99997160876151;0;0.042861969;0.042724192;0.33521211274813834;0;0;0;;False;False;False;False;30
2059;;49.99997170002323;0;0.042724192;0.042586858;0.33413459608798873;0;0;0;;False;False;False;False;30
2060;;49.999971790991594;0;0.042586858;0.042449965;0.33306054303262717;0;0;0;;False;False;False;False;30
2061;;49.99997188166754;0;0.042449965;0.042313512608416204;0.331989942;0;0;0;;False;False;False;False;30
2062;;49.999971972052016;0;0.042313512608416204;0.042177499;0.330922783;0;0;0;;False;False;False;False;30
2063;;49.99997206214596;0;0.042177499;0.042041922;0.3298590543368286;0;0;0;;False;False;False;False;30
2064;;49.99997215;0;0.042041922;0.041906781;0.32879874472172166;0;0;0;;False;False;False;False;30
2065;;49.999972241465976;0;0.041906781;0.041772075;0.3277418434000153;0;0;0;;False;False;False;False;30
2066;;49.99997233069391;0;0.041772075;0.041637801036387145;0.3266883394153684;0;0;0;;False;False;False;False;30
2067;;49.99997241963502;0;0.041637801036387145;0.041503959;0.32563822184840274;0;0;0;;False;False;False;False;30
2068;;49.99997250829024;0;0.041503959;0.041370547;0.3245914798131657;0;0;0;;False;False;False;False;30
2069;;49.999972596660484;0;0.041370547;0.041237565;0.3235481024594751;0;0;0;;False;False;False;False;30
2070;;49.999972684746666;0;0.041237565;0.041105009;0.3225080789715017;0;0;0;;False;False;False;False;30
2071;;49.99997277;0;0.041105009;0.04097288;0.321471399;0;0;0;;False;False;False;False;30
2072;;49.99997286007049;0;0.04097288;0.040841175454886525;0.320438051;0;0;0;;False;False;False;False;30
2073;;49.999972947309956;0;0.040841175454886525;0.040709894260970714;0.31940802406982977;0;0;0;;False;False;False;False;30
2074;;49.99997303;0;0.040709894260970714;0.040579035;0.31838130858426716;0;0;0;;False;False;False;False;30
2075;;49.99997312094852;0;0.040579035;0.040448596504205625;0.3173578934066202;0;0;0;;False;False;False;False;30
2076;;49.99997320734941;0;0.040448596504205625;0.040318577;0.31633776792741397;0;0;0;;False;False;False;False;30
2077;;49.99997329347258;0;0.040318577;0.040188976;0.3153209215720545;0;0;0;;False;False;False;False;30
2078;;49.99997338;0;0.040188976;0.040059791;0.31430734380050057;0;0;0;;False;False;False;False;30
2079;;49.99997346488928;0;0.040059791;0.039931022;0.3132970241061133;0;0;0;;False;False;False;False;30
2080;;49.99997355;0;0.039931022;0.039802666080390736;0.31228995201672244;0;0;0;;False;False;False;False;30
2081;;49.99997363520574;0;0.039802666080390736;0.039674723101512654;0.3112861170922522;0;0;0;;False;False;False;False;30
2082;;49.99997371995359;0;0.039674723101512654;0.039547191388322744;0.3102855089269573;0;0;0;;False;False;False;False;30
2083;;49.99997380442902;0;0.039547191388322744;0.03942007;0.30928811714910903;0;0;0;;False;False;False;False;30
2084;;49.99997388863291;0;0.03942007;0.039293356472569485;0.3082939314198457;0;0;0;;False;False;False;False;30
2085;;49.99997397256613;0;0.039293356472569485;0.039167051;0.30730294143315345;0;0;0;;False;False;False;False;30
2086;;49.999974056229554;0;0.039167051;0.039041150802887614;0.30631513691682427;0;0;0;;False;False;False;False;30
2087;;49.99997413962405;0;0.039041150802887614;0.038915656;0.30533050763118214;0;0;0;;False;False;False;False;30
2088;;49.99997422275048;0;0.038915656;0.038790563923640775;0.3043490433701649;0;0;0;;False;False;False;False;30
2089;;49.999974305609705;0;0.038790563923640775;0.038665874;0.30337073395895214;0;0;0;;False;False;False;False;30
2090;;49.99997438820258;0;0.038665874;0.038541585;0.3023955692572916;0;0;0;;False;False;False;False;30
2091;;49.99997447052997;0;0.038541585;0.038417696128334455;0.3014235391569458;0;0;0;;False;False;False;False;30
2092;;49.999974552592725;0;0.038417696128334455;0.038294205;0.3004546335818142;0;0;0;;False;False;False;False;30
2093;;49.99997463439169;0;0.038294205;0.038171111;0.29948884248779256;0;0;0;;False;False;False;False;30
2094;;49.99997471592772;0;0.038171111;0.038048412;0.29852615586374626;0;0;0;;False;False;False;False;30
2095;;49.99997479720166;0;0.038048412;0.037926108;0.29756656373132523;0;0;0;;False;False;False;False;30
2096;;49.99997487821435;0;0.037926108;0.037804198;0.2966100561427196;0;0;0;;False;False;False;False;30
2097;;49.99997495896663;0;0.037804198;0.037682678;0.295656623;0;0;0;;False;False;False;False;30
2098;;49.99997503945934;0;0.037682678;0.03756155;0.2947062549681685;0;0;0;;False;False;False;False;30
2099;;49.99997511969331;0;0.03756155;0.037440811;0.29375894164845406;0;0;0;;False;False;False;False;30
2100;;49.99997519966937;0;0.037440811;0.03732046;0.2928146734025909;0;0;0;;False;False;False;False;30
2101;;49.99997527938836;0;0.03732046;0.037200496;0.2918734404440597;0;0;0;;False;False;False;False;30
2102;;49.999975358851096;0;0.037200496;0.037080917;0.2909352330149736;0;0;0;;False;False;False;False;30
2103;;49.99997544;0;0.037080917;0.036961723356654375;0.29000004138972757;0;0;0;;False;False;False;False;30
2104;;49.99997552;0;0.036961723356654375;0.036842912400913974;0.28906785587455464;0;0;0;;False;False;False;False;30
2105;;49.99997559571001;0;0.036842912400913974;0.036724483;0.28813866680748446;0;0;0;;False;False;False;False;30
2106;;49.99997567415595;0;0.036724483;0.036606434981933944;0.2872124645550015;0;0;0;;False;False;False;False;30
2107;;49.99997575234973;0;0.036606434981933944;0.036488766;0.2862892395176091;0;0;0;;False;False;False;False;30
2108;;49.99997583029216;0;0.036488766;0.036371475;0.28536898212492756;0;0;0;;False;False;False;False;30
2109;;49.99997590798405;0;0.036371475;0.036254561763371385;0.28445168283710237;0;0;0;;False;False;False;False;30
2110;;49.99997598542621;0;0.036254561763371385;0.036138024;0.2835373321456315;0;0;0;;False;False;False;False;30
2111;;49.99997606261943;0;0.036138024;0.036021861;0.2826259205721141;0;0;0;;False;False;False;False;30
2112;;49.999976139564524;0;0.036021861;0.035906071;0.2817174386693402;0;0;0;;False;False;False;False;30
2113;;49.99997621626228;0;0.035906071;0.035790653;0.28081187702110144;0;0;0;;False;False;False;False;30
2114;;49.99997629;0;0.035790653;0.035675607;0.27990922623886716;0;0;0;;False;False;False;False;30
2115;;49.999976368918965;0;0.035675607;0.035560929752875836;0.2790094769662625;0;0;0;;False;False;False;False;30
2116;;49.99997644487948;0;0.035560929752875836;0.035446621552637225;0.27811261987749913;0;0;0;;False;False;False;False;30
2117;;49.99997652059582;0;0.035446621552637225;0.035332681;0.2772186456752751;0;0;0;;False;False;False;False;29.999999999999996
2118;;49.99997659606878;0;0.035332681;0.035219106266026756;0.2763275450919111;0;0;0;;False;False;False;False;29.999999999999996
2119;;49.99997667129913;0;0.035219106266026756;0.035105897;0.27543930889129487;0;0;0;;False;False;False;False;29.999999999999996
2120;;49.99997674628766;0;0.035105897;0.034993051;0.2745539278664756;0;0;0;;False;False;False;False;29.999999999999996
2121;;49.99997682103514;0;0.034993051;0.034880569;0.27367139283869557;0;0;0;;False;False;False;False;29.999999999999996
2122;;49.99997689554235;0;0.034880569;0.034768447289224014;0.2727916946605914;0;0;0;;False;False;False;False;30
2123;;49.99997696981007;0;0.034768447289224014;0.034656686;0.27191482421257823;0;0;0;;False;False;False;False;30
2124;;49.99997704383906;0;0.034656686;0.034545285;0.271040772;0;0;0;;False;False;False;False;30
2125;;49.99997711763009;0;0.034545285;0.034434241;0.2701695301778562;0;0;0;;False;False;False;False;29.999999999999996
2126;;49.999977191183916;0;0.034434241;0.034323555;0.2693010884996613;0;0;0;;False;False;False;False;29.999999999999993
2127;;49.99997726450131;0;0.034323555;0.034213224;0.26843543836842176;0;0;0;;False;False;False;False;29.999999999999996
2128;;49.99997733758303;0;0.034213224;0.034103248;0.26757257081160885;0;0;0;;False;False;False;False;29.999999999999993
2129;;49.99997741042984;0;0.034103248;0.033993625;0.26671247688402544;0;0;0;;False;False;False;False;29.999999999999993
2130;;49.999977483042485;0;0.033993625;0.033884355;0.2658551476700596;0;0;0;;False;False;False;False;29.999999999999993
2131;;49.99997755542172;0;0.033884355;0.033775436;0.26500057428230067;0;0;0;;False;False;False;False;29.999999999999993
2132;;49.99997763;0;0.033775436;0.033666867;0.26414874786373665;0;0;0;;False;False;False;False;29.999999999999993
2133;;49.99997769948297;0;0.033666867;0.033558648;0.2632996595831538;0;0;0;;False;False;False;False;29.999999999999996
2134;;49.99997777116647;0;0.033558648;0.033450775546839395;0.26245330063974753;0;0;0;;False;False;False;False;30
2135;;49.99997784261955;0;0.033450775546839395;0.03334325;0.2616096622593728;0;0;0;;False;False;False;False;30
2136;;49.999977913842955;0;0.03334325;0.033236070674291796;0.26076873569802383;0;0;0;;False;False;False;False;30
2137;;49.999977984837415;0;0.033236070674291796;0.033129236;0.2599305122381962;0;0;0;;False;False;False;False;30
2138;;49.99997805560366;0;0.033129236;0.033022744;0.259094983;0;0;0;;False;False;False;False;30
2139;;49.99997812614244;0;0.033022744;0.032916595;0.25826213989400587;0;0;0;;False;False;False;False;30
2140;;49.99997819645447;0;0.032916595;0.032810786;0.25743197371702753;0;0;0;;False;False;False;False;30
2141;;49.999978266540495;0;0.032810786;0.032705318;0.2566044760529801;0;0;0;;False;False;False;False;29.999999999999996
2142;;49.999978336401234;0;0.032705318;0.032600189257436796;0.2557796383240904;0;0;0;;False;False;False;False;29.999999999999993
2143;;49.99997840603741;0;0.032600189257436796;0.032495398;0.2549574519797129;0;0;0;;False;False;False;False;29.999999999999993
2144;;49.99997847544974;0;0.032495398;0.032390944;0.2541379084974422;0;0;0;;False;False;False;False;29.999999999999993
2145;;49.99997854463895;0;0.032390944;0.032286825;0.2533209993829335;0;0;0;;False;False;False;False;29.999999999999993
2146;;49.999978613605755;0;0.032286825;0.032183041575706284;0.2525067161676764;0;0;0;;False;False;False;False;29.999999999999993
2147;;49.99997868235087;0;0.032183041575706284;0.032079591;0.2516950504101542;0;0;0;;False;False;False;False;29.999999999999993
2148;;49.999978750875016;0;0.032079591;0.031976474;0.25088599369779685;0;0;0;;False;False;False;False;29.999999999999996
2149;;49.99997881917889;0;0.031976474;0.031873687;0.25007953764349716;0;0;0;;False;False;False;False;29.999999999999996
2150;;49.99997888726321;0;0.031873687;0.031771232;0.2492756738868953;0;0;0;;False;False;False;False;29.999999999999996
2151;;49.999978955128675;0;0.031771232;0.031669105;0.24847439409631994;0;0;0;;False;False;False;False;29.999999999999996
2152;;49.99997902277599;0;0.031669105;0.031567307;0.2476756899653072;0;0;0;;False;False;False;False;29.999999999999996
2153;;49.999979090205855;0;0.031567307;0.031465836016764115;0.24687955321497262;0;0;0;;False;False;False;False;29.999999999999996
2154;;49.99997915741897;0;0.031465836016764115;0.031364691;0.24608597559262388;0;0;0;;False;False;False;False;29.999999999999996
2155;;49.99997922441604;0;0.031364691;0.031263871544950916;0.24529494887179193;0;0;0;;False;False;False;False;29.999999999999996
2156;;49.99997929119775;0;0.031263871544950916;0.031163375943776828;0.24450646485321026;0;0;0;;False;False;False;False;29.999999999999996
2157;;49.99997935776479;0;0.031163375943776828;0.031063203;0.24372051536247846;0;0;0;;False;False;False;False;30
2158;;49.99997942411786;0;0.031063203;0.030963352809720845;0.24293709225341048;0;0;0;;False;False;False;False;30
2159;;49.999979490257644;0;0.030963352809720845;0.030863823;0.2421561874044175;0;0;0;;False;False;False;False;29.999999999999996
2160;;49.999979556184826;0;0.030863823;0.030764613534017826;0.2413777927219828;0;0;0;;False;False;False;False;29.999999999999996
2161;;49.99997962190009;0;0.030764613534017826;0.030665723;0.24060190013594562;0;0;0;;False;False;False;False;29.999999999999996
2162;;49.999979687404114;0;0.030665723;0.030567149867266608;0.23982850160413335;0;0;0;;False;False;False;False;29.999999999999996
2163;;49.99997975269758;0;0.030567149867266608;0.030468893829294075;0.23905758910970645;0;0;0;;False;False;False;False;30
2164;;49.99997981778116;0;0.030468893829294075;0.030370953634673015;0.23828915466131734;0;0;0;;False;False;False;False;30
2165;;49.99997988265554;0;0.030370953634673015;0.030273328260221888;0.23752319029408003;0;0;0;;False;False;False;False;29.999999999999996
2166;;49.99997994732138;0;0.030273328260221888;0.030176016693417296;0.23675968806723766;0;0;0;;False;False;False;False;29.999999999999996
2167;;49.99998001177936;0;0.030176016693417296;0.030079018;0.23599864006642607;0;0;0;;False;False;False;False;29.999999999999996
2168;;49.99998007603014;0;0.030079018;0.029982330964628545;0.2352400384033892;0;0;0;;False;False;False;False;29.999999999999993
2169;;49.99998014007439;0;0.029982330964628545;0.029885955;0.23448387521377076;0;0;0;;False;False;False;False;29.999999999999993
2170;;49.99998020391278;0;0.029885955;0.029789888;0.23373014265936676;0;0;0;;False;False;False;False;29.999999999999993
2171;;49.99998026754596;0;0.029789888;0.029694131;0.2329788329278428;0;0;0;;False;False;False;False;29.999999999999993
2172;;49.999980330974594;0;0.029694131;0.029598681;0.23222993823052662;0;0;0;;False;False;False;False;29.999999999999993
2173;;49.99998039419935;0;0.029598681;0.029503538108599514;0.2314834508046614;0;0;0;;False;False;False;False;29.999999999999996
2174;;49.99998045722087;0;0.029503538108599514;0.029408700978450497;0.23073936291203684;0;0;0;;False;False;False;False;29.999999999999996
2175;;49.99998052003981;0;0.029408700978450497;0.029314168692451403;0.2299976668390251;0;0;0;;False;False;False;False;29.999999999999996
2176;;49.999980582656825;0;0.029314168692451403;0.02921994;0.22925835489756602;0;0;0;;False;False;False;False;29.999999999999993
2177;;49.99998064507256;0;0.02921994;0.029126014762681507;0.22852141942501106;0;0;0;;False;False;False;False;29.999999999999993
2178;;49.99998070728767;0;0.029126014762681507;0.029032391157812754;0.2277868527819052;0;0;0;;False;False;False;False;29.999999999999996
